,博主昵称,微博内容,发布时间
6333,奋斗并快乐的毛嗑儿,一想到日本要把核废水排到海洋我就郁闷到不可自已以后再也不能吃海鲜了我的龙虾我的清蒸海鱼我漫长的后半生都将与海鲜无缘更更重要的是我贫瘠的知识还无法预料的更大的伤害将会发生就算不考虑太遥远的事情只看当下由于太难过一整天都无心做事蹉跎度日没有完成今日的目标清单归根结底一句话送给倭国CNBBZZ日本核污水57天将污染半个太平洋日本政府基本决定将福岛核污水排入大海收起全文d,04月11日 21:35
7450,belllux,中国香港轉自香港同心總會仝心匯新冠病毒肆虐核廢水生態災難輻射變種病毒人類的未來會如何你能為地球做什麼未來由你來決定歡迎投稿到香港同心總會舉辦的第一屆同心中文寫作比賽全文O网页链接O我能為地球做什麼之我和地球有個約會,05月01日 10:40
312,月球硬着陆,他说出来长大了飞吧的那个瞬间我确定xlh的故事真的就此结束了无关密室也无关核废水是这两个不同路的人终于要分开了并且很有可能再也不见了xlh第一次be是在去年9月的密室热搜上第二次就是飞吧再见再也不见你当你的日本首相我当我的新人演员我们都有光明的未来,05月05日 11:59
8698,菜瓜瓜只想发财,日本的核废水和印度的变异病毒可以对冲一下吗万一负负得正呢,05月03日 22:21
7807,玉米宅急送,任豪没有人比R1SE更爱R1SE日本首相真牛啊又出来艹团魂了罩子建好了吗核废水喝完了吗,05月02日 23:08
8689,怎么吃两口就饱了,明日方舟3000块老哥由日本排核废水想到的是蒂蒂生活环境会被影响是清流原型江豚的前车之鉴想要派出小羊又说不行小羊会脏这是多么亚撒西的人啊醉酒之后还是这么亚撒西令人泪目,05月03日 22:23
637,假面超人2333,哈哈哈哈哈哈哈哈哈这不比核废水危险多了动漫君love_love艹山小海dei暗杀名单啊日本笑死我了草猫十亿TRIGGER出新MV了吗草迷惑沙雕bot草KonniKai笑死日本沙雕日常这东西真的太危险了查看图片,05月06日 17:31
5095,yinnxx_哇唧娱乐,INTO1谈团魂是什么不可能有团魂的本艾回脂粉的核废水白喝啦被骂了两个月的二鬼子呢,05月17日 16:50
2556,南城陌路,一个有爱的人什么叫国人在他们心中留下好印象跪久了起不来了希望小日本处理好核废水日本傻事那是给你们包一趟旅行有你们免费宣传一辈子人家可高兴了对了上次你特意跑福岛上热搜好玩吗,05月10日 10:59
9999,大红矛,看到有中国核专家建议日本用特殊混凝土固化核废水然后用这些混凝土块填海这样废水不会被洋流扩散到全世界而且有了新的陆地真是好主意啊就是比较费钱,04月10日 18:02
9790,青衫载酒2015,日本人当然不会把纸屑扔在大街上但是他们会把核废水倒进大海里,04月10日 21:15
7742,红薯之心如樱,日本决定向大海排放核废水美国默许一般人都会想到美国这样做过日本也应该偷偷排放过或者说泄漏只不过现在日本是要告诉世界我要光明的做从国外再看国内废水废气问题解决的如何呢似乎这些问题没再提过企业和监管真的做的好了吗一些化工厂印染厂皮革厂等等大厂小厂还有本该搬迁的却没搬迁都排放的合格吗问问生活在那里的人们就知道了收起全文d,05月02日 23:26
8998,自信且美女669,没有人比exo更爱exo真无语某团什么都要蹭一下你爱你团发博的时候不商量着发就你最不配说这句话了自己做了啥心里没数还打着这句话真有够无语的怕不是核废水喝多了吧某团粉丝别杠杠就是你对,05月03日 18:24
8439,想念夏天想念夏天,INTO1出席R1SE演唱会我们表演中国话你们就拉一个任豪出来造罩子吧核废水我们喝行吧,05月02日 17:12
6249,Pipipipipupupu,核废水看得我觉得人类离完蛋不远了,04月11日 22:12
477,海底斗士123,我学习化学和地理研究废水的成分预测它在海里的扩散趋势搞清它对环境各方面的危害想出得体合理的解决方式却只能眼睁睁看着核废水被排进海里未来的我们拦不住裹挟核废水污染物的雨餐桌上也难免会出现污染物超标的食物我们却只能愤怒无奈然后接受被迫为一个失败政府的错误决策买单面对天灾我们无计可施面对人祸我们同样束手无策收起全文d,05月05日 00:37
8350,近甜丸纸,团你了个巴子的团粉被开除三个月的国籍喝了三个月的核废水我还nm团粉呢没有团粉的原因某家最清楚吧,05月02日 20:11
1862,长瞳逐兔猫小飞,往海里倒核废水为啥省钱拼死办奥运会为啥赚钱资本家和洗地的真是都该把亲妈拿出来死一死杨杨和夏季逆光飞行死国已不办可乎我不是谦哥儿好一个双向奔赴这可比言情片刺激多了,05月09日 15:01
8339,木也绝绝子,R1SE演唱会解散了就不用听公司的强行公关了赶紧去出去喝核废水,05月02日 20:30
8693,寂寞的鱼空荡荡,自产自销喝不完的核废水死不完的日本鬼,05月03日 22:22
8529,八角笼里的闲闲,艹竖不起flag的cc上次看见个评论印象深刻日本不是还有独角兽吗也看不出来这个国家有什么可能性啊一块薄荷味方糖还有说高达象征自由说我们没有自由凭啥用高达鲨匕比他们天天5000人感染病毒喝核废水自由多了,05月02日 14:42
7106,菠萝希斯,太君家是要迁坟了是吗迁到海里去喝核废水吧,05月01日 22:15
5895,LDMQ20200329,LDMQ20200329李伯清如何看待日本福岛核废水排海近几年群众执导的新版也够吓人的长骨头了,05月21日 23:14
4708,旅行图志,狗狗币创始人2015年已卖光排核废水还狡辩听听这是人话吗今日热门L旅行图志的微博视频,05月16日 15:23
3310,薇尔莉特的莉莉,巨人最终卷加页谏山创你核废水喝多了吧求求你做个人吧艾伦的棺材板都要压不住了,05月12日 10:20
1773,我宝贝是machi呀,一直没搞懂乃万这件事是啥情况今天看了看热搜好像有点明白了怎么说呢作为公众人物你怎么思考的你想要号召什么必须得深思熟虑因为每个人的情况不一样你也未必就研究得那么透跟之前那个说日本核废水一样人类社会太复杂了很多矛盾不是非黑即白只能说公众人物还是要三思而后行吧收起全文d,05月09日 17:13
3088,UFO启示,韩国大学生今天继续在日本驻韩大使馆前抗议核废水排海顺便举行了小型体育比赛LUFO启示的微博视频,05月12日 22:55
5182,Voleravecjoie,啊我好想去日本旅行求别排放核废水大家还能友好相处,05月17日 11:11
1014,刘宇可爱第一名,Misakillz你是不是没妈见人就喊母那么爱台独公司的人你怎么不滚去日本喝核废水吧,05月07日 20:38
2731,eh_ovo_rena,那得喝多少核废水才能变成那副模样啊,05月11日 23:14
6548,卧剥莲蓬的小范2,日本就很搞笑几十年前就迪迦奥特曼打败怪兽拯救世界现在却把核废水排到海里让海里的生物变成怪物真的是很无语国家,04月11日 19:37
9549,列宁格勒直流电主义者,明日方舟不是吧我竟然梦见宝生永梦带着罗德岛干员和一个拿棍子的假面骑士去日本抗议核废水,05月04日 15:35
6054,谁干的,日本核污水57天可污染大半个太平洋日本往太平洋倒核废水的真正原因我还顺便找到了核污染解决方案今日热门L谁干的的微博视频,04月11日 23:53
9615,阿淋20712,如果国家之间有一个群那么日本决定排放核废水的时候他们会聊什么呢日本已退出群聊,05月04日 14:01
10385,芬达爆,真等日本核废水排完我看我就得告别海产品了,04月10日 12:59
2166,长尾松松松松松,艹Jexnia恒核水xlei74然后一起喝核废水,05月09日 22:07
5783,麦林你在哪,日本新冠疫苗接种率为发达国家最低就想着怎么排核废水了完蛋国家,05月20日 15:26
2476,杏仁灬最新,任豪同学也要和日本神仙一起喝核废水进化地球水域环境了感动哭了日本有一亿人口加上任豪同学一人喝一瓶核废水应该不难看看人家汉奸的身份掩饰的多好感动哭了,05月10日 14:38
387,蜀水巴人,海鲜恐怕成夺命食物内心阴损的樱花国一旦正式向海洋里排放核废水全世界的噩梦就开始了美国海洋生物学家美国必须制止日本排放核废水计划O美国海洋生物学家美国必须制止日本排放核废水计划,05月05日 08:29
7649,御守狐ki,任豪没有人比R1SE更爱R1SE你咋还不去喝核废水呢,05月02日 23:49
8538,越游山海-,R1SE演唱会应援笑死粉丝还觉得自己挺牛逼的粉违法犯罪家庭出身老赖之子脚踏两只船塌房之团没读过书脑子被核废水污染的人的人就是不一样啊粉丝骂我全部反弹,05月02日 14:28
9829,可乐7584213648,为应对日本的核工业污水处理概念股总结污水处理概念股虽然数量众多但是这些公司面对危害极大的核污水是否有能力应对还是需要深究的问题目前A股市场上污水处理概念股共有42只其中建工修复上市首日大涨逾600目前股价4055元市值57亿深水海纳中环环保博天环境万邦达首创股份等年内涨幅均超10此外重庆水务碧水源首创股份瀚蓝环境等四股板块内市值居前均超200亿元42只个股中中环环保建工修复深水海纳碧水源科融环境瀚蓝环境首创股份等均具备较强的污水处理能力深水海纳聚焦工业污水处理和优质供水等环保水务业务碧水源拥有全产业链目前已形成市政污水和工业废水处理自来水处理海水淡化民用净水黑臭水体治理固废危废处理等全业务链中环环保的环境工程业务以工业废水治理工程为主致力于攻克高难度工业废水目前公司已在医疗废水高浓度有机废水等领域均取得了较好的成果建工修复是水环境治理危废处理及高难度工业废水公司掌握汞砷铅镉铬铜镍锌等重金属固化稳定化修复技术截至2020年6月30日公司已完成和正在服务的环境修复项目300余例包括焦化类石化类农药类染料类冶炼类等多种污染场地典型修复项目及运营服务以及多个环境修复方向具有较高技术难度和代表性的标志性项目O网页链接收起全文d,04月10日 20:25
8380,竹香烟雨,飞云系的蠢怎么总是做突破智商低线的事八成是跟着人核废水喝多了,05月02日 19:17
342,蹊跷嘞,累了现在网络二极管真的好多动不动就乳化崇洋媚外二鬼子核废水警告国家大事中华文化在他们眼里不过是用来黑人的工具就算抖音上很热门的日本音乐明明好多人用如果用就会被骂精日居然敢用日本音乐唉这片面的世界,05月05日 10:36
8941,九月可爱然,东京饮用水致癌物严重超标谁让你们排核废水呢自作孽不可活回旋镖了吧养乐多,05月03日 20:07
3084,-Remon柠檬酱,小朋友们太强了我们应该对韩国起诉日本关于核废水表示支持回复全程逻辑在线懂得也好多啊氚锶90我高中学化学才知道的小朋友居然都知道小学生街访那个核废水你们能不能自己喝了UP主小学生看世界啊bilibiliO小学生街访那个核废水你们能不能自己喝了哔哩哔哩客户端下载O网页链接收起全文d,05月12日 23:00
2846,JasonK_MoFun,日本排核废水它汪汪了吗,05月11日 17:44
5792,重生之不是龙蛋妮,哇唧唧哇INTO1官博我每天都要栓条链把你这废物出门遛一遛让你去呼吸一些核废水,05月20日 14:58
5532,用户7576263441,关晓彤植物肉周扬青歌词李易峰我到现在才处于叛逆期贾乃亮是从工地回来吗中国超2亿人单身今年一季度GDP同比增长183刘鑫该不该为江歌案赔偿罗永浩还债是否体面日本核废水入海对中国有何影响财经股票日官员称喝了核废水也不能证明安全性周扬青呼吁不养折耳猫股票今日看盘财经现货黄金基金罗永浩还债是否体面邓紫棋我得先结婚再生小孩日本核废水入海对中国有何影响核污水入海有多可怕美国史上最大庞氏骗局主犯麦道夫死亡p2p财经拼多多到底想让你拼几刀谭警官已找到现实版福贵bj市zf处理玖富数科清退问题挺有意思一边喊着依法治国一边有法不依公检法集体失声一边喊着扫黑除恶一边对玖富的犯罪行为有案不立压案不查哪怕你提供无法狡辩的实锤证据一边喊着刀刃向内严惩腐败一边保护伞林立门难进事不办数万份投诉举报石沉大海一边喊着不忘初心牢记使命江山就是人民践行群众路线一边纵容玖富二次收割百姓对百姓呼声麻木不仁视而不见很多人不了解这些事情因为主流媒体集体沉默不敢报道反而对受害人的声音删帖封号压着捂着老百姓投诉无门进京只会被稳被遣返P2P普惠金融连续多年写入政府工作报告并得到领导人力挺央媒黄金时段宣传官员纷纷站台明星拿钱代言国有保险公司保障兜底老百姓相信政府把钱放在玖富数科旗下金融平台出借不明真相的大众还要笑受害百姓贪图利息不理性投资吗除非你是神仙能未卜先知看到背后的惊天犯罪看到监管形同虚设下的腐朽畸形发展崔永元老师去年12月有篇被删帖就是替老百姓发生的可惜声音被那帮老贼隔离了如今回头看可悲的是官商勾结可怕的是保险诈骗可恨的是解开迷雾发现玖富数科涉嫌的金融诈骗集资诈骗洗钱罪虚假宣传等丑恶嘴脸依然却逍遥法外如今的玖富数科集团借国家全面清退p2p之际打着良退旗号二次收割出借人血汗钱欺上瞒下想着办法喝百姓血吃百姓肉如今的政府部门集体噤声相互踢皮球苦的只有投诉无门的老百姓公平在哪正义在哪所有受害人乞求党中央雷霆反腐换一个朗朗乾坤玖富难民歌新版重发房山有个金融办公仆摇身变鹰犬王硕孙诺吕晨飞都是玖富保护伞玖富不是PTOP金融诈骗罪昭然行骗当须造舆论央视胡军作代言宣称玖富实力派产品质优又安全集成南枫做担保中国人保有保险国家法定大平台安全运营多少年各种数据都造假重要信息全隐瞒签前不能看合同阴阳合同两边骗诈骗资产两千亿儿子公司洗黑钱吞没三百二十亿保障计划专用款国家清退政策出庞氏骗局要玩完孙雷设局布陷阱密谋国恒与文銮八月五日签合同玖富从此不回款三十四万人受害一夜返贫寝难安政府责令房山区成立专班化风险区长姓郭名延红负责牵头把班建工作职责分几项专项整治摆当前划清网贷边与界核查更要有重点违法违规要上报涉嫌犯罪交公安难民闻知希望起误当黑夜曙光现专班电话连着打无数难民涌房山投诉材料一叠叠富罪证堆如山专班职责不履行材料装作看不见区区小吏官威大阎罗好见鬼难缠王硕翘起二郎腿孙诺鼻孔冲着天千般推诿帮富万种阻挠防立案难民权益不保护压实股东当笑谈罪证不查不上报还帮富诈骗钱又发新标七十亿坑害百姓多少万失职渎职犹可恕公然犯罪胆包天难民冤屈无处诉各方衙门都跑遍上门追债遭围堵讨要说法反被撵被骗钱财无踪影无奈叹息泪洗面水深火热苦度日生不如死近半年专班勾结贼富出台收割通道案三条通道均是死还说最好任你选你若不选就默认管你心中甘不甘骗选通道施诡计短信电话忙翻天孙雷网上搞直播老婆洗澡衣不穿如果难友你好奇下载APP就被骗悟空钱包不敢进一点就会被骗选选了通道也没用根本不还一分钱只为把人撵国恒撵完再把国恒关从此与无干系主要做给政府看专班欺上又瞒下不化风险造风险贪赃枉法做走狗不知贪了多少钱盼望政府张法网打掉玖富保护伞移交公安快立案彻查背后利益链追缴赃款要仔细早还我们血汗钱孙雷送上断头台不能放跑任一帆郭区十恶不容赦除以极刑也不冤王硕孙诺吕晨飞也要判他十来年他日国法张扬时正义降临民心安2日照收起全文d,05月19日 21:15
